place,title,time,pay,date
대구 달서구, (주)초록마을 본사직영,09:00~18:00,"월급2,400,000",1시간전
서울 관악구, (주)초록마을 본사직영,09:00~18:00,"월급2,400,000",1시간전
서울 관악구, (주)초록마을 본사직영,09:00~18:00,"월급2,400,000",1시간전
서울 강남구, (주)초록마을 본사직영,09:00~18:00,"월급1,950,000",4시간전
대구 달서구, (주)초록마을 본사직영,08:00~17:00,"월급2,360,000",4시간전
세종 종촌동, (주)초록마을 본사직영,09:00~18:00,"월급2,360,000",4시간전
서울 서초구, (주)초록마을 본사직영,09:00~18:00,"월급2,360,000",4시간전
서울 강동구, (주)초록마을 본사직영,09:00~18:00,"월급2,360,000",4시간전
서울 중랑구, (주)초록마을,08:30~17:30,"시급10,000",04/02
