place,title,time,pay,date
경기 평택시, 유니클로 스타필드 안성점,시간협의,"월급1,850,000",04/01
울산 북구, 유니클로 울산 진장점,시간협의,"시급10,644",04/01
서울 관악구, 유니클로 신림 포도몰점,시간협의,"월급1,850,000",04/01
서울 송파구, 유니클로 롯데마트 월드점,시간협의,"시급10,644",04/01
서울 강남구, 유니클로 신사점,시간협의,"시급8,870",03/30
서울 강남구, 유니클로 신사점,시간협의,"시급10,644",03/30
경기 시흥시, 유니클로 이마트 시화점,시간협의,"시급10,644",03/30
경기 시흥시, 유니클로 이마트 시화점,시간협의,"월급1,850,000",03/30
경기 용인시, 유니클로 기흥 롯데라이프스타일몰,시간협의,"시급10,644",03/30
경기 용인시, 유니클로 기흥 롯데라이프스타일몰,시간협의,"월급1,850,000",03/30
경기 광명시, 유니클로 광명점,시간협의,"월급1,850,000",03/30
울산 전체, 유니클로 울산 업스퀘어점,시간협의,"시급8,870",03/29
경기 이천시, 유니클로 롯데몰 이천점,시간협의,"시급8,870",03/29
경기 이천시, 유니클로 롯데몰 이천점,시간협의,"시급8,870",03/29
경기 광주시, 유니클로 경기 광주점,시간협의,"시급8,870",03/29
경기 광주시, 유니클로 경기 광주점,시간협의,"시급8,870",03/29
경기 화성시, 유니클로 이마트 동탄점,시간협의,"월급1,850,000",03/29
경기 광명시, 유니클로 광명점,시간협의,"시급8,870",03/28
경기 광명시, 유니클로 광명점,시간협의,"시급10,644",03/28
경기 광명시, 유니클로 광명점,시간협의,"월급1,850,000",03/28
경북 구미시, 유니클로 구미 신평점,시간협의,"시급10,644",03/25
대구 전체, 유니클로 롯데백화점 대구점,시간협의,"시급8,870",03/22
전국 전체, 유니클로 본사,시간협의,"월급1,850,000",03/19
