place,title,time,pay,date
전북 익산시, 롤링파스타 익산영등점,10:30~21:30,"월급2,150,000",1시간전
경기 광명시, 더본코리아 홍콩반점0410 광명사거리,10:30~22:30,"월급2,500,000",1시간전
서울 영등포, 더본코리아 홍콩반점0410 당산역점,10:00~21:30,"월급2,700,000",1시간전
서울 광진구, 더본코리아 역전우동0410 강변역점,09:00~15:00,"시급8,720",1시간전
서울 광진구, 더본코리아 역전우동0410 강변역점,09:00~15:00,"시급8,720",1시간전
서울 광진구, 더본코리아 역전우동0410 강변역점,09:00~15:00,"시급8,720",1시간전
부산 부산진, 더본코리아 홍콩반점0410 서면점,11:30~15:30,"시급8,720",1시간전
서울 구로구, 홍콩반점0410 고척동양대점,16:30~19:30,"시급8,720",1시간전
경기 성남시, 홍콩반점0410 모란시장점,12:00~15:00,"시급8,720",1시간전
경기 성남시, 더본코리아 홍콩반점0410 분당수내점,10:00~21:00,"월급2,600,000",1시간전
경기 성남시, 더본코리아 홍콩반점0410 분당수내점,11:30~14:30,"시급8,720",1시간전
광주 서구, 더본코리아 새마을식당 광주금호점,시간협의,"시급8,720",1시간전
전북 익산시, 롤링파스타 익산영등점,10:30~21:30,"월급2,150,000",1시간전
경남 김해시, 더본코리아 홍콩반점0410 김해장유점,시간협의,"월급2,400,000",2시간전
서울 광진구, 더본코리아 역전우동0410 강변역점,09:00~15:00,"시급8,720",2시간전
서울 광진구, 더본코리아 역전우동0410 강변역점,09:00~15:00,"시급8,720",2시간전
경남 김해시, 더본코리아 홍콩반점0410 김해장유점,10:00~22:00,"월급2,600,000",2시간전
서울 강서구, 더본코리아 인생설렁탕 발산역점,12:00~17:00,"시급8,720",2시간전
강원 원주시, 더본코리아 새마을식당 원주감영점,12:00~24:00,"월급2,150,000",2시간전
울산 남구, 더본코리아 한신포차 울산삼산점,시간협의,"월급2,350,000",2시간전
경기 안산시, 더본코리아 롤링파스타 안산중앙점,시간협의,"월급2,650,000",2시간전
강원 원주시, 더본코리아 새마을식당 원주감영점,10:00~22:00,"월급2,150,000",2시간전
경기 안산시, 더본코리아 롤링파스타 안산중앙점,시간협의,"월급2,650,000",2시간전
경기 수원시, 더본코리아 홍콩반점0410 수원역점,10:00~21:30,"월급2,500,000",2시간전
경기 안산시, 더본코리아 롤링파스타 안산중앙점,시간협의,"월급2,650,000",2시간전
서울 강남구, 더본코리아 성성식당 역삼지점,09:30~15:00,"시급8,720",2시간전
경기 안산시, 더본코리아 롤링파스타 안산중앙점,시간협의,"월급2,650,000",2시간전
경기 수원시, 더본코리아 홍콩반점0410 수원역점,17:00~22:00,"시급8,800",2시간전
전북 전주시, 더본코리아 한신포차 전북대점,19:00~06:00,"월급2,700,000",2시간전
대구 수성구, 한신포차 대구시지점,시간협의,"월급2,300,000",2시간전
서울 서초구, 더본코리아 홍콩반점0410 서초역점,10:00~14:00,"시급10,000",2시간전
대구 중구, 원조쌈밥집 대구반월당역점,13:00~20:30,"시급8,720",2시간전
경남 창원시, 홍콩반점0410 창원메트로시티점,10:30~16:00,"시급8,720",2시간전
경남 창원시, 홍콩반점0410 창원메트로시티점,10:30~16:00,"시급8,720",2시간전
서울 강남구, 더본코리아 롤링파스타 가로수길점,16:00~22:00,"시급9,000",2시간전
경남 창원시, 홍콩반점0410 창원메트로시티점,10:30~22:00,"월급2,800,000",2시간전
충북 충주시, 새마을식당 충주신연수점,시간협의,"시급9,000",2시간전
충북 충주시, 새마을식당 충주신연수점,시간협의,"시급9,000",2시간전
충북 충주시, 새마을식당 충주신연수점,시간협의,"시급9,000",2시간전
충북 충주시, 새마을식당 충주신연수점,시간협의,"시급9,000",2시간전
충북 충주시, 새마을식당 충주신연수점,시간협의,"시급9,000",2시간전
서울 강남구, 더본코리아 롤링파스타 가로수길점,10:00~22:00,"월급2,400,000",2시간전
부산 서구, 홍콩반점0410 부산동대신점,11:00~21:30,"월급2,500,000",2시간전
서울 강남구, 더본코리아 롤링파스타 가로수길점,13:00~22:00,"시급9,000",2시간전
부산 해운대, 더본코리아 홍콩반점0410 부산반여동,10:30~21:30,"월급2,300,000",2시간전
경기 오산시, 더본코리아 역전우동0410 오산역점,12:00~15:30,"시급9,000",2시간전
경기 오산시, 더본코리아 역전우동0410 오산역점,12:00~15:30,"시급9,000",2시간전
제주 제주시, 더본코리아 본가 제주아라점,18:30~22:00,"시급8,720",2시간전
경기 오산시, 더본코리아 역전우동0410 오산역점,12:00~15:30,"시급9,000",2시간전
서울 송파구, 홍콩반점0410 잠실장미상가점,12:00~20:00,"시급10,000",2시간전
