place,title,time,pay,date
서울 중구, 더플레이스 .,시간협의,"시급8,720",31분전
서울 영등포, CJ푸드빌 더플레이스,시간협의,"시급8,720",3시간전
서울 영등포, 씨제이푸드빌 더스테이크하우스 여의도,13:00~22:00,"시급8,720",4시간전
서울 영등포, CJ 푸드빌 더플레이스,12:30~21:00,"시급8,720",4시간전
경기 성남시, 더플레이스 오리 CGV,시간협의,"시급8,720",5시간전
